,0
0,13.42555046081543
1,10.787710189819336
2,-0.39418095350265503
3,13.529289245605469
4,10.484835624694824
5,-0.8891506791114807
6,13.582566261291504
7,10.46081256866455
8,-0.8898802995681763
9,13.610701560974121
10,10.442782402038574
11,-0.8899189233779907
12,13.54210090637207
13,10.478775024414062
14,-0.052295442670583725
15,13.566354751586914
16,10.470381736755371
17,-0.05255204066634178
18,13.589532852172852
19,10.456400871276855
20,-0.055238861590623856
21,13.882479667663574
22,10.499204635620117
23,-2.0519485473632812
24,13.838760375976562
25,10.514371871948242
26,1.6968294382095337
27,13.52549934387207
28,11.097464561462402
29,-0.7272174954414368
30,13.514098167419434
31,11.118783950805664
32,0.35278230905532837
33,14.291990280151367
34,12.227607727050781
35,-4.210895538330078
36,14.050580024719238
37,12.472762107849121
38,3.8750603199005127
39,12.869063377380371
40,10.142923355102539
41,-8.531684875488281
42,13.385113716125488
43,12.540342330932617
44,7.017017841339111
45,12.816766738891602
46,7.889344215393066
47,-10.33043098449707
48,13.126537322998047
49,11.955371856689453
50,7.784228324890137
51,12.602465629577637
52,6.947622776031494
53,-11.338053703308105
54,13.135003089904785
55,11.918044090270996
56,8.095283508300781
57,12.844881057739258
58,7.326013088226318
59,-11.072620391845703
60,13.18840503692627
61,11.731483459472656
62,7.464544296264648
63,12.85600471496582
64,7.64375114440918
65,-10.290876388549805
66,13.159063339233398
67,11.740524291992188
68,7.50481653213501
69,14.64216423034668
70,18.415294647216797
71,-2.574458599090576
72,14.1978120803833
73,18.59401512145996
74,2.573885440826416
75,14.309301376342773
76,23.044252395629883
77,-2.2665300369262695
78,13.948756217956543
79,22.955650329589844
80,2.8914906978607178
81,14.322253227233887
82,27.48476219177246
83,-0.9484816193580627
84,14.376673698425293
85,27.01004409790039
86,4.5960588455200195
87,14.38508415222168
88,27.986968994140625
89,-0.9160451889038086
90,14.495019912719727
91,27.67538070678711
92,4.690062999725342
93,13.456737518310547
94,28.79400634765625
95,-3.159637451171875
96,13.883912086486816
97,28.30244255065918
98,3.091477632522583
99,13.43441390991211
100,11.130803108215332
101,-0.13827961683273315
102,13.529092788696289
103,10.795304298400879
104,-0.6590263247489929
105,13.573101043701172
106,10.781378746032715
107,-0.6598262786865234
108,13.594328880310059
109,10.766130447387695
110,-0.6598304510116577
111,13.542305946350098
112,10.796663284301758
113,0.12164898961782455
114,13.567536354064941
115,10.789050102233887
116,0.12173494696617126
117,13.59250545501709
118,10.780383110046387
119,0.11943624913692474
120,13.83653736114502
121,10.812994003295898
122,-1.9092755317687988
123,13.84846305847168
124,10.800596237182617
125,1.671244502067566
126,13.538524627685547
127,11.417572975158691
128,-0.49085989594459534
129,13.542651176452637
130,11.440260887145996
131,0.5102938413619995
132,14.066133499145508
133,12.305045127868652
134,-4.104079723358154
135,14.378827095031738
136,12.545501708984375
137,3.8730363845825195
138,12.55949878692627
139,11.75979232788086
140,-5.963799953460693
141,14.172996520996094
142,14.88255500793457
143,6.5016255378723145
144,12.075366020202637
145,9.379301071166992
146,-4.4246134757995605
147,13.990594863891602
148,15.948847770690918
149,7.086214065551758
150,11.863480567932129
151,8.712959289550781
152,-4.994483947753906
153,14.010717391967773
154,16.294525146484375
155,7.471887111663818
156,12.062687873840332
157,8.39085865020752
158,-4.8437933921813965
159,14.008584022521973
160,16.097841262817383
161,6.842200756072998
162,12.243898391723633
163,8.833924293518066
164,-4.343750476837158
165,13.991748809814453
166,15.963624954223633
167,6.8157572746276855
168,14.64436149597168
169,18.408296585083008
170,-2.4611241817474365
171,14.483612060546875
172,18.58662986755371
173,2.45961332321167
174,14.3043212890625
175,23.042579650878906
176,-2.0902411937713623
177,14.116250991821289
178,22.956308364868164
179,2.7301628589630127
180,14.328923225402832
181,27.437562942504883
182,-0.20942652225494385
183,14.377948760986328
184,27.06508445739746
185,4.535682201385498
186,14.46267032623291
187,27.985126495361328
188,-0.06347566097974777
189,14.536669731140137
190,27.713626861572266
191,4.657379150390625
192,13.498089790344238
193,28.793684005737305
194,-1.6964462995529175
195,13.873207092285156
196,28.312068939208984
197,3.1689646244049072
198,13.44465160369873
199,11.491538047790527
200,0.6824285387992859
201,13.530033111572266
202,11.115930557250977
203,0.06639879196882248
204,13.572783470153809
205,11.107743263244629
206,0.06580185890197754
207,13.594232559204102
208,11.096881866455078
209,0.06532056629657745
210,13.544610023498535
211,11.099810600280762
212,0.8352910280227661
213,13.574922561645508
214,11.080215454101562
215,0.8352739214897156
216,13.607778549194336
217,11.0576753616333
218,0.8327620029449463
219,13.836926460266113
220,11.135581970214844
221,-1.4804071187973022
222,13.887669563293457
223,11.067608833312988
224,1.9816272258758545
225,13.561506271362305
226,11.816121101379395
227,0.24364957213401794
228,13.566998481750488
229,11.817195892333984
230,1.2365888357162476
231,14.08708381652832
232,12.674661636352539
233,-3.7139947414398193
234,14.406092643737793
235,12.86266040802002
236,4.08191442489624
237,12.599671363830566
238,13.779899597167969
239,-6.251060485839844
240,14.554316520690918
241,15.561925888061523
242,6.603713512420654
243,11.620109558105469
244,12.466922760009766
245,-6.376879692077637
246,14.466240882873535
247,16.962934494018555
248,7.260769844055176
249,11.364320755004883
250,12.151392936706543
251,-7.055545806884766
252,14.520872116088867
253,17.38193130493164
254,7.604140281677246
255,11.465485572814941
256,11.94724178314209
257,-6.688708782196045
258,14.50137996673584
259,17.22602081298828
260,6.987510681152344
261,11.582613945007324
262,12.036197662353516
263,-6.21714973449707
264,14.473167419433594
265,17.06561851501465
266,6.9911112785339355
267,14.77186393737793
268,18.50937271118164
269,-2.463637113571167
270,14.522605895996094
271,18.67926597595215
272,2.4619929790496826
273,14.342545509338379
274,23.1414794921875
275,-2.337416410446167
276,14.183189392089844
277,23.033546447753906
278,2.7608754634857178
279,14.357885360717773
280,27.581153869628906
281,-0.52055823802948
282,14.386034965515137
283,27.214792251586914
284,4.453136444091797
285,14.538226127624512
286,28.157459259033203
287,-0.28884339332580566
288,14.556438446044922
289,27.90956687927246
290,4.571377754211426
291,13.493979454040527
292,28.89594841003418
293,-2.215299367904663
294,13.816560745239258
295,28.353343963623047
296,3.180342197418213
297,13.286611557006836
298,11.866393089294434
299,0.08668173104524612
300,13.390958786010742
301,11.472289085388184
302,-0.43625712394714355
303,13.424755096435547
304,11.460420608520508
305,-0.4400295317173004
306,13.455065727233887
307,11.44372844696045
308,-0.44178885221481323
309,13.390077590942383
310,11.477293968200684
311,0.4299212098121643
312,13.420547485351562
313,11.470586776733398
314,0.4306800067424774
315,13.454769134521484
316,11.458717346191406
317,0.42952433228492737
318,13.730347633361816
319,11.512411117553711
320,-1.835518717765808
321,13.753759384155273
322,11.510974884033203
323,1.9443989992141724
324,13.412030220031738
325,12.185160636901855
326,-0.3441653847694397
327,13.399459838867188
328,12.20786190032959
329,0.7773144245147705
330,14.104023933410645
331,13.091482162475586
332,-4.376664161682129
333,14.347508430480957
334,13.614221572875977
335,4.418385982513428
336,12.742087364196777
337,15.36709213256836
338,-6.528730869293213
339,14.08282470703125
340,16.29571533203125
341,6.1564459800720215
342,11.16806697845459
343,16.10382843017578
344,-6.586028099060059
345,13.041587829589844
346,17.932924270629883
347,4.667484760284424
348,10.646465301513672
349,16.43910789489746
350,-7.544196605682373
351,12.903704643249512
352,18.156749725341797
353,4.785538673400879
354,10.727466583251953
355,16.05760383605957
356,-7.101884365081787
357,12.786662101745605
358,18.041410446166992
359,3.981536865234375
360,10.850109100341797
361,16.04203987121582
362,-6.38031530380249
363,12.84765625
364,17.966768264770508
365,4.2751688957214355
366,14.922213554382324
367,18.732215881347656
368,-2.5136210918426514
369,14.59355354309082
370,19.007518768310547
371,2.5138800144195557
372,14.399293899536133
373,23.25872802734375
374,-3.0816609859466553
375,14.213811874389648
376,23.21196746826172
377,2.4733004570007324
378,14.429447174072266
379,27.67048454284668
380,-0.5783678293228149
381,14.397017478942871
382,27.487031936645508
383,4.434629440307617
384,14.60396957397461
385,28.292482376098633
386,-0.37611252069473267
387,14.579608917236328
388,28.17171859741211
389,4.567430019378662
390,13.692320823669434
391,28.90964698791504
392,-2.0238523483276367
393,13.763427734375
394,28.568031311035156
395,3.1571950912475586
396,13.032052040100098
397,12.273447036743164
398,-0.2941127121448517
399,13.133552551269531
400,11.856955528259277
401,-0.7981827855110168
402,13.164366722106934
403,11.848357200622559
404,-0.8005785942077637
405,13.192590713500977
406,11.840351104736328
407,-0.8019469380378723
408,13.14305591583252
409,11.843182563781738
410,0.07556198537349701
411,13.178038597106934
412,11.830228805541992
413,0.07641705870628357
414,13.214212417602539
415,11.815452575683594
416,0.0745428204536438
417,13.47221851348877
418,11.954544067382812
419,-2.243654251098633
420,13.511159896850586
421,11.914911270141602
422,1.5770076513290405
423,13.152369499206543
424,12.610715866088867
425,-0.7715099453926086
426,13.158905982971191
427,12.622398376464844
428,0.3450648784637451
429,13.876250267028809
430,13.773857116699219
431,-4.8882951736450195
432,14.320136070251465
433,13.887303352355957
434,4.3160247802734375
435,13.169953346252441
436,17.161760330200195
437,-5.919912338256836
438,14.093611717224121
439,16.848987579345703
440,5.085093021392822
441,12.135584831237793
442,19.783891677856445
443,-4.23604679107666
444,13.45840835571289
445,19.080692291259766
446,3.6059348583221436
447,12.06326675415039
448,20.426313400268555
449,-4.9842376708984375
450,13.379083633422852
451,19.467313766479492
452,3.7953529357910156
453,11.940698623657227
454,20.42096710205078
455,-4.694150924682617
456,13.062837600708008
457,19.536836624145508
458,3.0216262340545654
459,11.974952697753906
460,20.28186798095703
461,-4.0752692222595215
462,13.195579528808594
463,19.387351989746094
464,3.230597496032715
465,14.946555137634277
466,19.19864273071289
467,-2.5315728187561035
468,14.891155242919922
469,19.285722732543945
470,2.531604290008545
471,14.398147583007812
472,23.623672485351562
473,-2.6166903972625732
474,14.279991149902344
475,23.41397476196289
476,2.987544536590576
477,14.595598220825195
478,28.02565574645996
479,0.24499593675136566
480,14.510316848754883
481,27.80872344970703
482,5.143103122711182
483,14.829641342163086
484,28.64935874938965
485,0.44480910897254944
486,14.758959770202637
487,28.46052360534668
488,5.28358793258667
489,13.790669441223145
490,29.26004409790039
491,-0.9774559736251831
492,13.805912017822266
493,28.654211044311523
494,4.001171112060547
495,12.804302215576172
496,13.080625534057617
497,-1.1101584434509277
498,12.905058860778809
499,12.769998550415039
500,-1.582499384880066
501,12.929620742797852
502,12.773749351501465
503,-1.5829957723617554
504,12.955415725708008
505,12.777771949768066
506,-1.5835456848144531
507,12.91930866241455
508,12.742814064025879
509,-0.6962988376617432
510,12.9544038772583
511,12.729633331298828
512,-0.6952360272407532
513,12.989958763122559
514,12.714075088500977
515,-0.6972891092300415
516,13.247857093811035
517,12.907367706298828
518,-2.9159467220306396
519,13.296142578125
520,12.816425323486328
521,1.0206334590911865
522,12.928105354309082
523,13.456204414367676
524,-1.5701431035995483
525,12.937509536743164
526,13.453481674194336
527,-0.42782139778137207
528,13.801538467407227
529,14.935039520263672
530,-5.0449910163879395
531,14.021001815795898
532,14.740192413330078
533,3.2905123233795166
534,14.240400314331055
535,18.26569175720215
536,-6.023667812347412
537,14.466789245605469
538,17.4344539642334
539,3.8138275146484375
540,14.582893371582031
541,20.884016036987305
542,-5.334109306335449
543,14.897724151611328
544,19.098751068115234
545,2.6373722553253174
546,14.786417007446289
547,21.4017276763916
548,-6.030730247497559
549,15.105874061584473
550,19.487598419189453
551,3.0202465057373047
552,14.698765754699707
553,21.47687530517578
554,-5.766555309295654
555,14.961556434631348
556,19.48353385925293
557,2.3520901203155518
558,14.615241050720215
559,21.25667953491211
560,-5.206648349761963
561,14.891125679016113
562,19.31451988220215
563,2.3364408016204834
564,15.03292465209961
565,20.0504150390625
566,-2.476149320602417
567,14.884706497192383
568,20.006488800048828
569,2.4781579971313477
570,14.440792083740234
571,23.416290283203125
572,-7.021130561828613
573,14.304510116577148
574,23.79804229736328
575,3.8595893383026123
576,14.68994140625
577,24.081212997436523
578,-4.536759376525879
579,14.632207870483398
580,28.0048770904541
581,5.0012407302856445
582,14.835053443908691
583,24.123315811157227
584,-4.306941509246826
585,14.84125804901123
586,28.505891799926758
587,4.8542938232421875
588,14.148717880249023
589,23.999807357788086
590,-5.177103042602539
591,14.009404182434082
592,29.090747833251953
593,3.733262777328491
594,12.622186660766602
595,14.313100814819336
596,-0.045959435403347015
597,12.67582893371582
598,14.006128311157227
599,-0.5056643486022949
600,12.694159507751465
601,14.003121376037598
602,-0.5059319734573364
603,12.713709831237793
604,14.000837326049805
605,-0.5067475438117981
606,12.697940826416016
607,13.961304664611816
608,0.32964393496513367
609,12.734521865844727
610,13.926873207092285
611,0.3302382826805115
612,12.772534370422363
613,13.890586853027344
614,0.32809755206108093
615,12.977551460266113
616,14.023391723632812
617,-1.9721038341522217
618,13.048068046569824
619,13.886958122253418
620,1.7202889919281006
621,12.748193740844727
622,14.596853256225586
623,-0.5817061066627502
624,12.76820182800293
625,14.56660270690918
626,0.48933473229408264
627,13.659152030944824
628,15.67696475982666
629,-4.245601654052734
630,13.843017578125
631,15.454788208007812
632,3.571608304977417
633,14.589212417602539
634,18.01250457763672
635,-6.381960868835449
636,14.64892292022705
637,17.594614028930664
638,5.287285804748535
639,15.830998420715332
640,19.725391387939453
641,-8.051432609558105
642,15.741094589233398
643,18.76799201965332
644,6.726651191711426
645,16.212600708007812
646,19.914993286132812
647,-8.879190444946289
648,16.046812057495117
649,19.090087890625
650,7.318952560424805
651,16.247827529907227
652,19.993574142456055
653,-8.677592277526855
654,15.942435264587402
655,19.156551361083984
656,6.838987350463867
657,16.022680282592773
658,19.94175148010254
659,-8.025700569152832
660,15.816411018371582
661,19.05136489868164
662,6.5686798095703125
663,14.99694538116455
664,20.528362274169922
665,-2.663717269897461
666,14.889358520507812
667,20.213211059570312
668,2.666196823120117
669,14.173487663269043
670,24.244876861572266
671,-5.543948650360107
672,14.104877471923828
673,23.89815902709961
674,0.8801935911178589
675,14.741667747497559
676,27.529748916625977
677,-2.628174066543579
678,14.662177085876465
679,28.03849220275879
680,2.256664991378784
681,14.992051124572754
682,27.911148071289062
683,-2.510734796524048
684,14.926094055175781
685,28.557819366455078
686,2.3192191123962402
687,14.124605178833008
688,28.596250534057617
689,-3.9133200645446777
690,13.996831893920898
691,29.19196128845215
692,1.1180499792099
693,12.452810287475586
694,15.320571899414062
695,-2.546175003051758
696,12.549878120422363
697,14.98613166809082
698,-2.9192378520965576
699,12.573171615600586
700,14.97869873046875
701,-2.92120361328125
702,12.59624195098877
703,14.973637580871582
704,-2.9239342212677
705,12.554304122924805
706,14.977521896362305
707,-2.1176414489746094
708,12.581731796264648
709,14.965599060058594
710,-2.1171693801879883
711,12.609106063842773
712,14.952905654907227
713,-2.118795394897461
714,12.844828605651855
715,15.057136535644531
716,-3.8067100048065186
717,12.842852592468262
718,15.016159057617188
719,-0.1942177414894104
720,12.595237731933594
721,15.651581764221191
722,-2.851353645324707
