,0
0,-0.6573486328125
1,-6.238107681274414
2,-3.2258594036102295
3,-0.6037168502807617
4,-6.602555274963379
5,-3.4504876136779785
6,-0.5479507446289062
7,-6.640281677246094
8,-3.453199625015259
9,-0.4862022399902344
10,-6.684268951416016
11,-3.4542787075042725
12,-0.7176485061645508
13,-6.562498092651367
14,-2.9684391021728516
15,-0.7430601119995117
16,-6.567080497741699
17,-2.9680213928222656
18,-0.7661724090576172
19,-6.570558547973633
20,-2.9684646129608154
21,-0.18717098236083984
22,-6.804680824279785
23,-3.335761070251465
24,-0.5814943313598633
25,-6.630145072937012
26,-1.0863736867904663
27,-0.4497089385986328
28,-6.019378662109375
29,-3.077300548553467
30,-0.5803155899047852
31,-5.962839126586914
32,-2.431285858154297
33,0.7331132888793945
34,-5.629901885986328
35,-4.41108512878418
36,-0.6429338455200195
37,-5.0320892333984375
38,1.0843987464904785
39,0.7004013061523438
40,-3.8373851776123047
41,-7.265917778015137
42,-1.4282150268554688
43,-3.1487483978271484
44,2.5413599014282227
45,-0.3731193542480469
46,-2.537332534790039
47,-10.344106674194336
48,-2.477017402648926
49,-2.2077789306640625
50,1.3642299175262451
51,-0.5621185302734375
52,-2.0127716064453125
53,-11.212854385375977
54,-2.8311357498168945
55,-1.8419008255004883
56,1.1406044960021973
57,-0.68548583984375
58,-2.134964942932129
59,-11.399913787841797
60,-2.8392152786254883
61,-1.9166984558105469
62,0.536771297454834
63,-0.6235828399658203
64,-2.382765769958496
65,-10.44520378112793
66,-2.736395835876465
67,-2.013336181640625
68,1.016362190246582
69,0.8992481231689453
70,-0.1612834930419922
71,-3.4115734100341797
72,0.0
73,0.0
74,0.0
75,1.3202791213989258
76,3.4753150939941406
77,-3.4253602027893066
78,0.6710186004638672
79,3.487150192260742
80,0.682797908782959
81,1.842437744140625
82,6.71168327331543
83,-1.5254796743392944
84,1.3240385055541992
85,6.442483901977539
86,2.6476221084594727
87,2.029420852661133
88,7.231784820556641
89,-1.4358832836151123
90,1.5835533142089844
91,6.87237548828125
92,2.759528636932373
93,1.2979345321655273
94,8.006717681884766
95,-3.561422348022461
96,0.7726545333862305
97,7.591695785522461
98,1.3172030448913574
99,-0.6775169372558594
100,-6.127688407897949
101,-4.127884864807129
102,-0.6271352767944336
103,-6.509906768798828
104,-4.397373676300049
105,-0.5733985900878906
106,-6.554170608520508
107,-4.399511337280273
108,-0.5169410705566406
109,-6.605474472045898
110,-4.400470733642578
111,-0.7387428283691406
112,-6.45339298248291
113,-3.8233072757720947
114,-0.7641773223876953
115,-6.455874443054199
116,-3.8223235607147217
117,-0.7877407073974609
118,-6.458530426025391
119,-3.8228166103363037
120,-0.2415781021118164
121,-6.741005897521973
122,-4.315496921539307
123,-0.6074628829956055
124,-6.56024169921875
125,-1.6501532793045044
126,-0.4672689437866211
127,-5.926690101623535
128,-3.980905532836914
129,-0.593440055847168
130,-5.868278503417969
131,-3.214714527130127
132,0.7323503494262695
133,-5.60966682434082
134,-5.040943622589111
135,-0.6541872024536133
136,-5.00990104675293
137,0.8240478038787842
138,0.7821922302246094
139,-3.535512924194336
140,-7.096012115478516
141,-1.2902793884277344
142,-2.8174705505371094
143,2.237255334854126
144,0.47238922119140625
145,-1.3926467895507812
146,-9.296377182006836
147,-2.143721580505371
148,-1.1375761032104492
149,0.6731679439544678
150,0.44458770751953125
151,-0.661290168762207
152,-10.149262428283691
153,-2.431260108947754
154,-0.5529289245605469
155,0.40395069122314453
156,0.2762155532836914
157,-0.7904119491577148
158,-10.460799217224121
159,-2.4259023666381836
160,-0.5571918487548828
161,-0.3946676254272461
162,0.2657356262207031
163,-0.9327678680419922
164,-9.437414169311523
165,-2.3323802947998047
166,-0.7047767639160156
167,0.23890650272369385
168,0.9096870422363281
169,-0.09626388549804688
170,-3.4371252059936523
171,0.04818153381347656
172,0.12886810302734375
173,0.026238560676574707
174,1.3308906555175781
175,3.4976863861083984
176,-2.971858501434326
177,0.6815576553344727
178,3.5424633026123047
179,1.1903457641601562
180,1.821908950805664
181,6.719743728637695
182,-0.05423247814178467
183,1.3192548751831055
184,6.490655899047852
185,3.9626717567443848
186,2.0240097045898438
187,7.231563568115234
188,0.11785459518432617
189,1.5704498291015625
190,6.923982620239258
191,4.1542887687683105
192,1.2844181060791016
193,8.01137924194336
194,-2.1092617511749268
195,0.7416801452636719
196,7.6062164306640625
